subject_id,trial_index,casino,visit_in_casino,chosen_machine_label,reward,win_probability,prompt_used,llm_history_context_turns
39,61,2,14,T,1,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 2, visit 14: Choose M or T.",61
39,62,2,15,T,0,0.75,"Machine T in Casino 2 delivered 1 points.

Casino 2, visit 15: Choose M or T.",62
39,63,3,15,C,0,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 15: Choose Q or C.",63
39,64,1,18,Z,1,0.25,"Machine C in Casino 3 delivered 0 points.

Casino 1, visit 18: Choose Z or H.",64
39,65,3,16,C,0,0.25,"Machine Z in Casino 1 delivered 1 points.

Casino 3, visit 16: Choose Q or C.",65
39,66,2,16,T,1,0.75,"Machine C in Casino 3 delivered 0 points.

Casino 2, visit 16: Choose M or T.",66
39,67,3,17,Q,1,0.75,"Machine T in Casino 2 delivered 1 points.

Casino 3, visit 17: Choose Q or C.",67
39,68,3,18,Q,1,0.75,"Machine Q in Casino 3 delivered 1 points.

Casino 3, visit 18: Choose Q or C.",68
39,69,4,17,F,1,0.75,"Machine Q in Casino 3 delivered 1 points.

Casino 4, visit 17: Choose G or F.",69
39,70,3,19,Q,1,0.75,"Machine F in Casino 4 delivered 1 points.

Casino 3, visit 19: Choose Q or C.",70
39,71,2,17,T,1,0.75,"Machine Q in Casino 3 delivered 1 points.

Casino 2, visit 17: Choose M or T.",71
39,72,4,18,F,0,0.75,"Machine T in Casino 2 delivered 1 points.

Casino 4, visit 18: Choose G or F.",72
39,73,2,18,T,0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 18: Choose M or T.",73
39,74,4,19,F,0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 19: Choose G or F.",74
39,75,4,20,G,1,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 4, visit 20: Choose G or F.",75
39,76,4,21,G,1,0.75,"Machine G in Casino 4 delivered 1 points.

Casino 4, visit 21: Choose G or F.",76
39,77,2,19,T,0,0.75,"Machine G in Casino 4 delivered 1 points.

Casino 2, visit 19: Choose M or T.",77
39,78,2,20,T,1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 20: Choose M or T.",78
39,79,2,21,T,0,0.75,"Machine T in Casino 2 delivered 1 points.

Casino 2, visit 21: Choose M or T.",79
39,80,2,22,T,1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 22: Choose M or T.",80
39,81,1,19,Z,1,0.25,"Machine T in Casino 2 delivered 1 points.

Casino 1, visit 19: Choose Z or H.",81
39,82,2,23,T,0,0.75,"Machine Z in Casino 1 delivered 1 points.

Casino 2, visit 23: Choose M or T.",82
39,83,4,22,G,0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 22: Choose G or F.",83
39,84,1,20,Z,0,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 20: Choose Z or H.",84
39,85,1,21,Z,0,0.25,"Machine Z in Casino 1 delivered 0 points.

Casino 1, visit 21: Choose Z or H.",85
39,86,3,20,Q,1,0.75,"Machine Z in Casino 1 delivered 0 points.

Casino 3, visit 20: Choose Q or C.",86
39,87,1,22,Z,1,0.25,"Machine Q in Casino 3 delivered 1 points.

Casino 1, visit 22: Choose Z or H.",87
39,88,3,21,Q,1,0.75,"Machine Z in Casino 1 delivered 1 points.

Casino 3, visit 21: Choose Q or C.",88
39,89,3,22,Q,1,0.75,"Machine Q in Casino 3 delivered 1 points.

Casino 3, visit 22: Choose Q or C.",89
39,90,2,24,T,1,0.75,"Machine Q in Casino 3 delivered 1 points.

Casino 2, visit 24: Choose M or T.",90
39,91,3,23,Q,1,0.75,"Machine T in Casino 2 delivered 1 points.

Casino 3, visit 23: Choose Q or C.",91
39,92,4,23,F,0,0.75,"Machine Q in Casino 3 delivered 1 points.

Casino 4, visit 23: Choose G or F.",92
39,93,1,23,Z,1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 1, visit 23: Choose Z or H.",93
39,94,4,24,F,1,0.75,"Machine Z in Casino 1 delivered 1 points.

Casino 4, visit 24: Choose G or F.",94
39,95,3,24,Q,1,0.75,"Machine F in Casino 4 delivered 1 points.

Casino 3, visit 24: Choose Q or C.",95
39,96,1,24,Z,0,0.25,"Machine Q in Casino 3 delivered 1 points.

Casino 1, visit 24: Choose Z or H.",96
