subject_id,trial_index,casino,visit_in_casino,chosen_machine_label,reward,prob_of_no_loss,prompt_used,llm_history_context_turns
7,22,3,8,C,1,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 3, visit 8: Choose Q or C.",22
7,23,2,10,M,-1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 10: Choose M or T.",23
7,24,2,11,M,1,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 2, visit 11: Choose M or T.",24
7,25,1,6,Z,1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 6: Choose Z or H.",25
7,26,3,9,C,1,0.75,"Machine Z in Casino 1 delivered 1 points.

Casino 3, visit 9: Choose Q or C.",26
7,27,3,10,C,-1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 3, visit 10: Choose Q or C.",27
7,28,2,12,M,1,0.75,"Machine C in Casino 3 delivered -1 points.

Casino 2, visit 12: Choose M or T.",28
7,29,1,7,Z,-1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 7: Choose Z or H.",29
7,30,2,13,M,1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 2, visit 13: Choose M or T.",30
7,31,3,11,C,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 3, visit 11: Choose Q or C.",31
7,32,1,8,Z,-1,0.5,"Machine C in Casino 3 delivered 1 points.

Casino 1, visit 8: Choose Z or H.",32
7,33,3,12,C,1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 12: Choose Q or C.",33
7,34,3,13,C,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 3, visit 13: Choose Q or C.",34
7,35,1,9,Z,-1,0.5,"Machine C in Casino 3 delivered 1 points.

Casino 1, visit 9: Choose Z or H.",35
7,36,2,14,M,1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 2, visit 14: Choose M or T.",36
7,37,1,10,H,-1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 10: Choose Z or H.",37
7,38,2,15,M,-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 15: Choose M or T.",38
7,39,3,14,C,1,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 3, visit 14: Choose Q or C.",39
7,40,2,16,M,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 16: Choose M or T.",40
7,41,3,15,C,-1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 3, visit 15: Choose Q or C.",41
7,42,2,17,M,-1,0.75,"Machine C in Casino 3 delivered -1 points.

Casino 2, visit 17: Choose M or T.",42
7,43,2,18,M,-1,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 2, visit 18: Choose M or T.",43
7,44,1,11,Z,-1,0.5,"Machine M in Casino 2 delivered -1 points.

Casino 1, visit 11: Choose Z or H.",44
7,45,3,16,C,-1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 16: Choose Q or C.",45
7,46,1,12,H,1,0.5,"Machine C in Casino 3 delivered -1 points.

Casino 1, visit 12: Choose Z or H.",46
7,47,1,13,H,-1,0.5,"Machine H in Casino 1 delivered 1 points.

Casino 1, visit 13: Choose Z or H.",47
7,48,1,14,Z,1,0.5,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 14: Choose Z or H.",48
7,49,3,17,C,1,0.75,"Machine Z in Casino 1 delivered 1 points.

Casino 3, visit 17: Choose Q or C.",49
7,50,3,18,C,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 3, visit 18: Choose Q or C.",50
7,51,1,15,Z,1,0.5,"Machine C in Casino 3 delivered 1 points.

Casino 1, visit 15: Choose Z or H.",51
7,52,3,19,C,-1,0.75,"Machine Z in Casino 1 delivered 1 points.

Casino 3, visit 19: Choose Q or C.",52
7,53,1,16,Z,-1,0.5,"Machine C in Casino 3 delivered -1 points.

Casino 1, visit 16: Choose Z or H.",53
7,54,1,17,Z,-1,0.5,"Machine Z in Casino 1 delivered -1 points.

Casino 1, visit 17: Choose Z or H.",54
7,55,2,19,M,1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 2, visit 19: Choose M or T.",55
7,56,2,20,M,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 2, visit 20: Choose M or T.",56
7,57,1,18,Z,-1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 18: Choose Z or H.",57
7,58,1,19,H,1,0.5,"Machine Z in Casino 1 delivered -1 points.

Casino 1, visit 19: Choose Z or H.",58
7,59,2,21,M,1,0.75,"Machine H in Casino 1 delivered 1 points.

Casino 2, visit 21: Choose M or T.",59
7,60,2,22,M,-1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 2, visit 22: Choose M or T.",60
7,61,1,20,H,-1,0.5,"Machine M in Casino 2 delivered -1 points.

Casino 1, visit 20: Choose Z or H.",61
7,62,1,21,Z,1,0.5,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 21: Choose Z or H.",62
7,63,2,23,M,1,0.75,"Machine Z in Casino 1 delivered 1 points.

Casino 2, visit 23: Choose M or T.",63
7,64,1,22,Z,1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 22: Choose Z or H.",64
7,65,3,20,C,1,0.75,"Machine Z in Casino 1 delivered 1 points.

Casino 3, visit 20: Choose Q or C.",65
7,66,3,21,C,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 3, visit 21: Choose Q or C.",66
7,67,2,24,M,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 24: Choose M or T.",67
7,68,3,22,C,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 3, visit 22: Choose Q or C.",68
7,69,1,23,Z,-1,0.5,"Machine C in Casino 3 delivered 1 points.

Casino 1, visit 23: Choose Z or H.",69
7,70,3,23,C,-1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 23: Choose Q or C.",70
7,71,3,24,C,1,0.75,"Machine C in Casino 3 delivered -1 points.

Casino 3, visit 24: Choose Q or C.",71
7,72,1,24,Z,1,0.5,"Machine C in Casino 3 delivered 1 points.

Casino 1, visit 24: Choose Z or H.",72
