subject_id,trial_index,casino,visit_in_casino,chosen_machine_label,reward,prob_of_no_loss,prompt_used,llm_history_context_turns
2,70,3,19,Q,0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 3, visit 19: Choose Q or C.",70
2,71,2,17,T,0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 17: Choose M or T.",71
2,72,4,18,G,0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 18: Choose G or F.",72
2,73,2,18,T,0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 18: Choose M or T.",73
2,74,4,19,G,0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 19: Choose G or F.",74
2,75,4,20,G,0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 20: Choose G or F.",75
2,76,4,21,G,0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 21: Choose G or F.",76
2,77,2,19,T,-1,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 19: Choose M or T.",77
2,78,2,20,T,-1,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 2, visit 20: Choose M or T.",78
2,79,2,21,T,0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 2, visit 21: Choose M or T.",79
2,80,2,22,T,-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 22: Choose M or T.",80
2,81,1,19,Z,-1,0.25,"Machine T in Casino 2 delivered -1 points.

Casino 1, visit 19: Choose Z or H.",81
2,82,2,23,T,-1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 2, visit 23: Choose M or T.",82
2,83,4,22,G,0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 4, visit 22: Choose G or F.",83
2,84,1,20,H,-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 20: Choose Z or H.",84
2,85,1,21,Z,-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 21: Choose Z or H.",85
2,86,3,20,Q,0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 20: Choose Q or C.",86
2,87,1,22,Z,-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 22: Choose Z or H.",87
2,88,3,21,Q,0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 21: Choose Q or C.",88
2,89,3,22,Q,0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 22: Choose Q or C.",89
2,90,2,24,T,0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 24: Choose M or T.",90
2,91,3,23,Q,-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 23: Choose Q or C.",91
2,92,4,23,G,-1,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 4, visit 23: Choose G or F.",92
2,93,1,23,Z,-1,0.25,"Machine G in Casino 4 delivered -1 points.

Casino 1, visit 23: Choose Z or H.",93
2,94,4,24,G,0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 4, visit 24: Choose G or F.",94
2,95,3,24,Q,0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 3, visit 24: Choose Q or C.",95
2,96,1,24,Z,0,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 24: Choose Z or H.",96
